web-scraper-order,web-scraper-start-url,company_link,company_link-href,brand_link,brand_link-href,company,company-href,name,rating-src,brand,brand-href
"1594213300-1405","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Jensens Choice Foods","https://guide.ethical.org.au/company/?company=353","Jensens Choice Foods","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594205741-373","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Teva Australia","https://guide.ethical.org.au/company/?company=2982","Teva Australia","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594206400-462","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Stafford Group","https://guide.ethical.org.au/company/?company=5152","Stafford Group","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594213584-1439","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Ito En","https://guide.ethical.org.au/company/?company=1281","Ito En","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594209784-936","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Nova Concepts","https://guide.ethical.org.au/company/?company=4285","Nova Concepts","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594211296-1135","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Megaman Australia","https://guide.ethical.org.au/company/?company=1795","Megaman Australia","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594219498-2244","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Beyond Coconut Water","https://guide.ethical.org.au/company/?company=2065","Beyond Coconut Water","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594205247-304","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Trilogy Natural Products","https://guide.ethical.org.au/company/?company=5055","Trilogy Natural Products","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594211638-1178","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Mars Australia","https://guide.ethical.org.au/company/?company=418","Mars Australia","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594217808-2009","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Columbia Sportswear","https://guide.ethical.org.au/company/?company=4820","Columbia Sportswear","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594217723-1997","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Coral Colours","https://guide.ethical.org.au/company/?company=5041","Coral Colours","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594218117-2051","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Chevron","https://guide.ethical.org.au/company/?company=2267","Chevron","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594212855-1345","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Kikkoman Australia","https://guide.ethical.org.au/company/?company=371","Kikkoman Australia","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594209336-871","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Otto & Spike","https://guide.ethical.org.au/company/?company=4831","Otto & Spike","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594204544-206","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Watersun Swimwear","https://guide.ethical.org.au/company/?company=4723","Watersun Swimwear","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594219912-2304","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Barilla Group","https://guide.ethical.org.au/company/?company=84","Barilla Group","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594213851-1472","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Icebreaker","https://guide.ethical.org.au/company/?company=4915","Icebreaker","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594217936-2026","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Coca-Cola Company","https://guide.ethical.org.au/company/?company=183","Coca-Cola Company","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594217266-1935","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","DB Breweries","https://guide.ethical.org.au/company/?company=4439","DB Breweries","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594219243-2207","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Blue Sky","https://guide.ethical.org.au/company/?company=2964","Blue Sky","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594209260-860","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Pacific World","https://guide.ethical.org.au/company/?company=5032","Pacific World","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594218174-2059","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Charter Hall","https://guide.ethical.org.au/company/?company=3130","Charter Hall","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594213149-1385","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Joval Group","https://guide.ethical.org.au/company/?company=5474","Joval Group","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594219297-2215","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Blip Toys","https://guide.ethical.org.au/company/?company=1267","Blip Toys","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594206720-505","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Snow Brand Australia","https://guide.ethical.org.au/company/?company=601","Snow Brand Australia","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594205981-406","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","T3L Group","https://guide.ethical.org.au/company/?company=2043","T3L Group","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594211100-1111","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Microsoft","https://guide.ethical.org.au/company/?company=2193","Microsoft","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594218557-2111","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","CandyRific","https://guide.ethical.org.au/company/?company=5403","CandyRific","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594215389-1678","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","General Electric Australia","https://guide.ethical.org.au/company/?company=2274","General Electric Australia","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594217453-1960","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Cue Clothing","https://guide.ethical.org.au/company/?company=4635","Cue Clothing","https://guide.ethical.org.au/images/icons-small/icon_green.png","",""
"1594211759-1195","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Mango","https://guide.ethical.org.au/company/?company=5308","Mango","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594216081-1776","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Fiji Water","https://guide.ethical.org.au/company/?company=4206","Fiji Water","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594208147-704","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Quorn Foods","https://guide.ethical.org.au/company/?company=1073","Quorn Foods","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594209570-905","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Old Colonial Cookie Company","https://guide.ethical.org.au/company/?company=2720","Old Colonial Cookie Company","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594220719-2420","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Amway Australia","https://guide.ethical.org.au/company/?company=5045","Amway Australia","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594220824-2435","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Altimate Foods","https://guide.ethical.org.au/company/?company=1264","Altimate Foods","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594208528-754","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Prestige Brands","https://guide.ethical.org.au/company/?company=1892","Prestige Brands","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594214429-1548","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Hellers","https://guide.ethical.org.au/company/?company=5413","Hellers","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594207380-599","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","San Benedetto","https://guide.ethical.org.au/company/?company=1038","San Benedetto","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594205329-316","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Toshiba Australia","https://guide.ethical.org.au/company/?company=4147","Toshiba Australia","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594206453-469","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Sprint","https://guide.ethical.org.au/company/?company=2241","Sprint","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594207042-550","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Select Brands","https://guide.ethical.org.au/company/?company=3000","Select Brands","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
