web-scraper-order,web-scraper-start-url,category_link,category_link-href,company,rating
"1593950380-5111","https://directory.goodonyou.eco/","Tops887","https://directory.goodonyou.eco/categories/tops","Nicole Bridger","Rated : It's a start"
"1593950349-4730","https://directory.goodonyou.eco/","Bottoms749","https://directory.goodonyou.eco/categories/bottoms","Vivo Barefoot","Rated : It's a start"
"1593950318-4308","https://directory.goodonyou.eco/","Denim403","https://directory.goodonyou.eco/categories/denim","Ralph Lauren","Rated : Not Good Enough"
"1593950152-2501","https://directory.goodonyou.eco/","Sleepwear110","https://directory.goodonyou.eco/categories/sleepwear","Hema","Rated : Not good enough"
"1593950380-5032","https://directory.goodonyou.eco/","Tops887","https://directory.goodonyou.eco/categories/tops","Studio 189","Rated : Good"
"1593950054-1379","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","Tropic Feel","Rated : It's a start"
"1593950256-3705","https://directory.goodonyou.eco/","Sweaters & Knitwear620","https://directory.goodonyou.eco/categories/knitwear","Wauw Capow","Rated : Not good enough"
"1593950226-3025","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","Pico","Rated : Great"
"1593950084-1675","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","Teva","Rated : It's a start"
"1593950182-2605","https://directory.goodonyou.eco/","Basics & Intimates575","https://directory.goodonyou.eco/categories/basics","Kings of Indigo","Rated : Good"
"1593950287-3762","https://directory.goodonyou.eco/","Dresses & Playsuits614","https://directory.goodonyou.eco/categories/dresses","Jyoti - Fair Works","Rated : Good"
"1593950054-1441","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","John Lewis","Rated : Not good enough"
"1593950287-3839","https://directory.goodonyou.eco/","Dresses & Playsuits614","https://directory.goodonyou.eco/categories/dresses","Osei-duro","Rated : Good"
"1593950182-2888","https://directory.goodonyou.eco/","Basics & Intimates575","https://directory.goodonyou.eco/categories/basics","APPLETREES","Rated : Not good enough"
"1593950136-2274","https://directory.goodonyou.eco/","Swimwear277","https://directory.goodonyou.eco/categories/swimwear","Glassons","Rated : Not good enough"
"1593950136-2216","https://directory.goodonyou.eco/","Swimwear277","https://directory.goodonyou.eco/categories/swimwear","Burberry","Rated : It's a start"
"1593950054-1551","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","Rockmans","Rated : Not good enough"
"1593950084-1850","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","Kustom","Rated : Not Good Enough"
"1593950380-4886","https://directory.goodonyou.eco/","Tops887","https://directory.goodonyou.eco/categories/tops","Wyatt and Jack","Rated : Good"
"1593950023-962","https://directory.goodonyou.eco/","Accessories585","https://directory.goodonyou.eco/categories/accessories","Eileen Fisher","Rated : Good"
"1593950136-2338","https://directory.goodonyou.eco/","Swimwear277","https://directory.goodonyou.eco/categories/swimwear","Roxy","Rated : Not good enough"
"1593950054-1559","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","Cole Haan","Rated : Not good enough"
"1593950287-3776","https://directory.goodonyou.eco/","Dresses & Playsuits614","https://directory.goodonyou.eco/categories/dresses","go as u.r","Rated : Good"
"1593950136-2214","https://directory.goodonyou.eco/","Swimwear277","https://directory.goodonyou.eco/categories/swimwear","Nautica","Rated : It's a start"
"1593950023-945","https://directory.goodonyou.eco/","Accessories585","https://directory.goodonyou.eco/categories/accessories","FH Christensen","Rated : Good"
"1593950084-1676","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","Darzah","Rated : It's a start"
"1593950084-1665","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","Make + Model","Rated : It's a start"
"1593950256-3496","https://directory.goodonyou.eco/","Sweaters & Knitwear620","https://directory.goodonyou.eco/categories/knitwear","Country Road","Rated : Good"
"1593950226-3196","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","Fruit Of The Loom","Rated : It's a start"
"1593950380-5053","https://directory.goodonyou.eco/","Tops887","https://directory.goodonyou.eco/categories/tops","Eternal Creation","Rated : Good"
"1593950102-2002","https://directory.goodonyou.eco/","Plus Size162","https://directory.goodonyou.eco/categories/plus-size","Hema","Rated : Not good enough"
"1593950380-5022","https://directory.goodonyou.eco/","Tops887","https://directory.goodonyou.eco/categories/tops","Jungmaven","Rated : Good"
"1593950023-1085","https://directory.goodonyou.eco/","Accessories585","https://directory.goodonyou.eco/categories/accessories","Sun & Shadow","Rated : It's a start"
"1593950226-3178","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","Uterqüe","Rated : It's a start"
"1593950054-1555","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","Lucky Brand","null"
"1593950380-4864","https://directory.goodonyou.eco/","Tops887","https://directory.goodonyou.eco/categories/tops","TAMGA Designs","Rated : Great"
"1593950398-5273","https://directory.goodonyou.eco/","Activewear162","https://directory.goodonyou.eco/categories/activewear","Lorna Jane","Rated : Not good enough"
"1593950054-1230","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","Chic Made Consciously","Rated : Good"
"1593950136-2261","https://directory.goodonyou.eco/","Swimwear277","https://directory.goodonyou.eco/categories/swimwear","Apt. 9","Rated : Not good enough"
"1593950318-4382","https://directory.goodonyou.eco/","Denim403","https://directory.goodonyou.eco/categories/denim","Max","Rated : Not good enough"
"1593950084-1823","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","Tabitha Simmons","Rated : Not good enough"
"1593950287-4034","https://directory.goodonyou.eco/","Dresses & Playsuits614","https://directory.goodonyou.eco/categories/dresses","Sleeper","Rated : Not good enough"
"1593950182-2784","https://directory.goodonyou.eco/","Basics & Intimates575","https://directory.goodonyou.eco/categories/basics","Prima Donna","Rated : It's a start"
"1593950182-2696","https://directory.goodonyou.eco/","Basics & Intimates575","https://directory.goodonyou.eco/categories/basics","David Jones","Rated : Good"
"1593950152-2481","https://directory.goodonyou.eco/","Sleepwear110","https://directory.goodonyou.eco/categories/sleepwear","Zella","Rated : Not Good Enough"
"1593950256-3408","https://directory.goodonyou.eco/","Sweaters & Knitwear620","https://directory.goodonyou.eco/categories/knitwear","Yuki Threads","Rated : Good"
"1593950318-4242","https://directory.goodonyou.eco/","Denim403","https://directory.goodonyou.eco/categories/denim","American Eagle","Rated : Not Good Enough"
"1593950380-5137","https://directory.goodonyou.eco/","Tops887","https://directory.goodonyou.eco/categories/tops","Seasalt","Rated : It's a start"
"1593950349-4700","https://directory.goodonyou.eco/","Bottoms749","https://directory.goodonyou.eco/categories/bottoms","Corinne","Rated : It's a start"
"1593950182-2606","https://directory.goodonyou.eco/","Basics & Intimates575","https://directory.goodonyou.eco/categories/basics","Underprotection","Rated : Good"
"1593950256-3571","https://directory.goodonyou.eco/","Sweaters & Knitwear620","https://directory.goodonyou.eco/categories/knitwear","Vivo Barefoot","Rated : It's a start"
"1593950398-5261","https://directory.goodonyou.eco/","Activewear162","https://directory.goodonyou.eco/categories/activewear","American Eagle","Rated : Not Good Enough"
"1593950256-3723","https://directory.goodonyou.eco/","Sweaters & Knitwear620","https://directory.goodonyou.eco/categories/knitwear","Burton","Rated : Not good enough"
"1593950226-3185","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","Nau","Rated : It's a start"
"1593950349-4637","https://directory.goodonyou.eco/","Bottoms749","https://directory.goodonyou.eco/categories/bottoms","Laura Siegel Collection","Rated : Good"
"1593950023-1016","https://directory.goodonyou.eco/","Accessories585","https://directory.goodonyou.eco/categories/accessories","Rains","Rated : It's a start"
"1593950398-5220","https://directory.goodonyou.eco/","Activewear162","https://directory.goodonyou.eco/categories/activewear","Oysho","Rated : It's a start"
"1593950136-2167","https://directory.goodonyou.eco/","Swimwear277","https://directory.goodonyou.eco/categories/swimwear","Rudy Jude","Rated : Good"
"1593950152-2466","https://directory.goodonyou.eco/","Sleepwear110","https://directory.goodonyou.eco/categories/sleepwear","GAP","Rated : It's a start"
"1593950182-2644","https://directory.goodonyou.eco/","Basics & Intimates575","https://directory.goodonyou.eco/categories/basics","Woron","Rated : Good"
"1593950054-1210","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","Reflect Studio","Rated : Great"
"1593950380-4814","https://directory.goodonyou.eco/","Tops887","https://directory.goodonyou.eco/categories/tops","Noctu","Rated : Great"
"1593950054-1245","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","Komodo","Rated : Good"
"1593950256-3625","https://directory.goodonyou.eco/","Sweaters & Knitwear620","https://directory.goodonyou.eco/categories/knitwear","Puma","Rated : It's a start"
"1593950084-1584","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","Clamp","Rated : Good"
"1593950195-2950","https://directory.goodonyou.eco/","Suits80","https://directory.goodonyou.eco/categories/suits","Chelsea28","Rated : Not Good Enough"
"1593950054-1533","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","Urban Outfitters","Rated : Not good enough"
"1593950136-2342","https://directory.goodonyou.eco/","Swimwear277","https://directory.goodonyou.eco/categories/swimwear","Lee Matthews","Rated : Not good enough"
"1593950256-3704","https://directory.goodonyou.eco/","Sweaters & Knitwear620","https://directory.goodonyou.eco/categories/knitwear","Claudia Sträter","Rated : Not good enough"
"1593950226-3356","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","Johston of Elgin","Rated : Not good enough"
"1593950256-3482","https://directory.goodonyou.eco/","Sweaters & Knitwear620","https://directory.goodonyou.eco/categories/knitwear","The Level Collective","Rated : Good"
"1593950380-4882","https://directory.goodonyou.eco/","Tops887","https://directory.goodonyou.eco/categories/tops","Elle Evans","Rated : Good"
"1593950182-2586","https://directory.goodonyou.eco/","Basics & Intimates575","https://directory.goodonyou.eco/categories/basics","Aware...the social design project","Rated : Great"
"1593950287-4050","https://directory.goodonyou.eco/","Dresses & Playsuits614","https://directory.goodonyou.eco/categories/dresses","SO","Rated : Not good enough"
"1593950136-2364","https://directory.goodonyou.eco/","Swimwear277","https://directory.goodonyou.eco/categories/swimwear","Seed Heritage","Rated : Not good enough"
"1593950226-3204","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","Oshadi","Rated : It's a start"
"1593950102-2030","https://directory.goodonyou.eco/","Plus Size162","https://directory.goodonyou.eco/categories/plus-size","Roots","null"
"1593950287-3924","https://directory.goodonyou.eco/","Dresses & Playsuits614","https://directory.goodonyou.eco/categories/dresses","UNIFORME","Rated : It's a start"
"1593950380-5004","https://directory.goodonyou.eco/","Tops887","https://directory.goodonyou.eco/categories/tops","Encircled","Rated : Good"
"1593950256-3468","https://directory.goodonyou.eco/","Sweaters & Knitwear620","https://directory.goodonyou.eco/categories/knitwear","Study NY","Rated : Good"
"1593950256-3634","https://directory.goodonyou.eco/","Sweaters & Knitwear620","https://directory.goodonyou.eco/categories/knitwear","Zella","Rated : Not Good Enough"
"1593950380-5051","https://directory.goodonyou.eco/","Tops887","https://directory.goodonyou.eco/categories/tops","Marvaan","Rated : Good"
"1593950023-1050","https://directory.goodonyou.eco/","Accessories585","https://directory.goodonyou.eco/categories/accessories","Corinne","Rated : It's a start"
"1593950256-3564","https://directory.goodonyou.eco/","Sweaters & Knitwear620","https://directory.goodonyou.eco/categories/knitwear","BITE","Rated : It's a start"
"1593950182-2681","https://directory.goodonyou.eco/","Basics & Intimates575","https://directory.goodonyou.eco/categories/basics","Witchery","Rated : Good"
"1593950318-4186","https://directory.goodonyou.eco/","Denim403","https://directory.goodonyou.eco/categories/denim","Senreve","Rated : It's a start"
