,category_link-href,company,rating,sd_rating
2788,https://directory.goodonyou.eco/categories/bags,H&M,Rated : It's a start,50
2789,https://directory.goodonyou.eco/categories/suits,Hush Puppies,Rated : Not Good Enough,25
2790,https://directory.goodonyou.eco/categories/accessories,Norlha,Rated : Good,75
2791,https://directory.goodonyou.eco/categories/shoes,BP.,Rated : Not Good Enough,25
2792,https://directory.goodonyou.eco/categories/accessories,KITX,Rated : It's a start,50
2793,https://directory.goodonyou.eco/categories/basics,Lindex,Rated : It's a start,50
2794,https://directory.goodonyou.eco/categories/basics,Stradivarius,Rated : It's a start,50
2795,https://directory.goodonyou.eco/categories/dresses,Emilio Pucci,Rated : Not good enough,25
2796,https://directory.goodonyou.eco/categories/outerwear,Arc’teryx,Rated : Not good enough,25
2797,https://directory.goodonyou.eco/categories/outerwear,Zilver,Rated : Good,75
2798,https://directory.goodonyou.eco/categories/basics,Asics,Rated : Not Good Enough,25
2799,https://directory.goodonyou.eco/categories/sleepwear,Fashion Integrity By Galeries Lafayette,Rated : Good,75
2800,https://directory.goodonyou.eco/categories/swimwear,Loft,Rated : Not Good Enough,25
2801,https://directory.goodonyou.eco/categories/outerwear,Jack Wolfskin,Rated : Good,75
2802,https://directory.goodonyou.eco/categories/bottoms,Lee,Rated : It's a start,50
2803,https://directory.goodonyou.eco/categories/suits,Scotch & Soda,Rated : Not Good Enough,25
2804,https://directory.goodonyou.eco/categories/outerwear,À La Garçonne,Rated : It's a start,50
2805,https://directory.goodonyou.eco/categories/dresses,J Brand,Rated : It's a start,50
2806,https://directory.goodonyou.eco/categories/plus-size,Treasure&Bond,Rated : Not Good Enough,25
2807,https://directory.goodonyou.eco/categories/accessories,NOMOS Glashütte,Rated : Not good enough,25
2808,https://directory.goodonyou.eco/categories/basics,Salt Gypsy,Rated : Good,75
2809,https://directory.goodonyou.eco/categories/denim,Ground Zero,Rated : Not good enough,25
2810,https://directory.goodonyou.eco/categories/swimwear,Liewood,Rated : Not good enough,25
2811,https://directory.goodonyou.eco/categories/shoes,Minuit Sur Terre,Rated : It's a start,50
2812,https://directory.goodonyou.eco/categories/tops,Yuki Threads,Rated : Good,75
2813,https://directory.goodonyou.eco/categories/dresses,Adidas,Rated : Good,75
2814,https://directory.goodonyou.eco/categories/accessories,David Morris,Rated : Not good enough,25
2815,https://directory.goodonyou.eco/categories/activewear,Manduka,Rated : Not good enough,25
2816,https://directory.goodonyou.eco/categories/bottoms,RÆBURN,Rated : Good,75
2817,https://directory.goodonyou.eco/categories/sleepwear,Trouvé,Rated : Not Good Enough,25
2818,https://directory.goodonyou.eco/categories/shoes,New Balance,Rated : Not Good Enough,25
2819,https://directory.goodonyou.eco/categories/denim,C&A,Rated : Good,75
2820,https://directory.goodonyou.eco/categories/swimwear,MISBHV,Rated : Not good enough,25
2821,https://directory.goodonyou.eco/categories/outerwear,HIRAETH,Rated : It's a start,50
2822,https://directory.goodonyou.eco/categories/swimwear,Pilyq,Rated : Not good enough,25
2823,https://directory.goodonyou.eco/categories/bags,Emilio Pucci,Rated : Not good enough,25
2824,https://directory.goodonyou.eco/categories/swimwear,Trenery,Rated : Good,75
2825,https://directory.goodonyou.eco/categories/denim,Bik Bok,Rated : It's a start,50
2826,https://directory.goodonyou.eco/categories/activewear,Columbia,Rated : It's a start,50
2827,https://directory.goodonyou.eco/categories/dresses,GAP,Rated : It's a start,50
2828,https://directory.goodonyou.eco/categories/outerwear,Mother of Pearl,Rated : Good,75
2829,https://directory.goodonyou.eco/categories/shoes,Hestia,Rated : Not Good Enough,25
2830,https://directory.goodonyou.eco/categories/sleepwear,Chinti & Parker,Rated : Not good enough,25
2831,https://directory.goodonyou.eco/categories/accessories,American Apparel,Rated : It's a start,50
2832,https://directory.goodonyou.eco/categories/plus-size,Eileen Fisher,Rated : Good,75
2833,https://directory.goodonyou.eco/categories/accessories,Spinelli Kilcollin,Rated : Good,75
2834,https://directory.goodonyou.eco/categories/denim,Miss Selfridge,Rated : Not good enough,25
2835,https://directory.goodonyou.eco/categories/tops,Fauxgerty,Rated : Good,75
2836,https://directory.goodonyou.eco/categories/denim,Classiques Entier,Rated : Not Good Enough,25
2837,https://directory.goodonyou.eco/categories/basics,Etiko,Rated : Great,100
2838,https://directory.goodonyou.eco/categories/bottoms,Mother of Pearl,Rated : Good,75
2839,https://directory.goodonyou.eco/categories/denim,Volcom,Rated : It's a start,50
2840,https://directory.goodonyou.eco/categories/denim,Lucky Brand Jeans,Rated : Not Good Enough,25
2841,https://directory.goodonyou.eco/categories/sleepwear,Bras N Things,Rated : We avoid,0
2842,https://directory.goodonyou.eco/categories/swimwear,Intermix,Rated : Not Good Enough,25
2843,https://directory.goodonyou.eco/categories/swimwear,H&M,Rated : It's a start,50
2844,https://directory.goodonyou.eco/categories/dresses,Pour Les Femmes,Rated : It's a start,50
2845,https://directory.goodonyou.eco/categories/tops,Howies,Rated : Good,75
2846,https://directory.goodonyou.eco/categories/dresses,Target Australia,Rated : Not Good Enough,25
2847,https://directory.goodonyou.eco/categories/bags,Leafy Souls,Rated : Not good enough,25
2848,https://directory.goodonyou.eco/categories/dresses,Kalaurie,Rated : Great,100
2849,https://directory.goodonyou.eco/categories/knitwear,MATE the label,Rated : Great,100
2850,https://directory.goodonyou.eco/categories/basics,Bon Label,Rated : Great,100
2851,https://directory.goodonyou.eco/categories/shoes,Columbia,Rated : It's a start,50
2852,https://directory.goodonyou.eco/categories/outerwear,Picture,Rated : Good,75
2853,https://directory.goodonyou.eco/categories/bottoms,Burberry,Rated : It's a start,50
2854,https://directory.goodonyou.eco/categories/basics,Nike,Rated : It's a start,50
2855,https://directory.goodonyou.eco/categories/accessories,Laudae,Rated : Good,75
2856,https://directory.goodonyou.eco/categories/basics,Zola Amour,Rated : Good,75
2857,https://directory.goodonyou.eco/categories/basics,Kate Sylvester,Rated : It's a start,50
2858,https://directory.goodonyou.eco/categories/denim,Reformation,Rated : Good,75
2859,https://directory.goodonyou.eco/categories/bags,Good Guys,Rated : Good,75
2860,https://directory.goodonyou.eco/categories/denim,Big W,Rated : Not Good Enough,25
2861,https://directory.goodonyou.eco/categories/accessories,Wires,Rated : It's a start,50
2862,https://directory.goodonyou.eco/categories/suits,Rosie Assoulin,Rated : It's a start,50
2863,https://directory.goodonyou.eco/categories/knitwear,Little Yellow Bird,Rated : Great,100
2864,https://directory.goodonyou.eco/categories/shoes,Elk,Rated : Good,75
2865,https://directory.goodonyou.eco/categories/knitwear,Michi,Rated : It's a start,50
2866,https://directory.goodonyou.eco/categories/dresses,Lisa Marie Fernandez,Rated : Not good enough,25
2867,https://directory.goodonyou.eco/categories/outerwear,MUD Jeans,Rated : Great,100
2868,https://directory.goodonyou.eco/categories/plus-size,Balmain,Rated : We avoid,0
2869,https://directory.goodonyou.eco/categories/tops,Neu Nomads,Rated : Good,75
2870,https://directory.goodonyou.eco/categories/bottoms,Underprotection,Rated : Good,75
2871,https://directory.goodonyou.eco/categories/denim,COS,Rated : It's a start,50
2872,https://directory.goodonyou.eco/categories/tops,ReCreate,Rated : Great,100
2873,https://directory.goodonyou.eco/categories/bags,Otis Batterbee,Rated : Not good enough,25
2874,https://directory.goodonyou.eco/categories/swimwear,Fiorucci,Rated : We avoid,0
2875,https://directory.goodonyou.eco/categories/accessories,Norrona,Rated : It's a start,50
2876,https://directory.goodonyou.eco/categories/basics,Cara Mila,Rated : Not good enough,25
2877,https://directory.goodonyou.eco/categories/outerwear,Geox,Rated : Not good enough,25
2878,https://directory.goodonyou.eco/categories/knitwear,Corinne,Rated : It's a start,50
2879,https://directory.goodonyou.eco/categories/tops,Lovbird Design,Rated : Great,100
2880,https://directory.goodonyou.eco/categories/plus-size,Lucky Brand,,-1
2881,https://directory.goodonyou.eco/categories/dresses,We Are HAH,Rated : It's a start,50
2882,https://directory.goodonyou.eco/categories/basics,Pansy,Rated : Great,100
2883,https://directory.goodonyou.eco/categories/activewear,Linea,Rated : Not good enough,25
2884,https://directory.goodonyou.eco/categories/outerwear,Mountain Hardwear,Rated : It's a start,50
2885,https://directory.goodonyou.eco/categories/outerwear,Yuki Threads,Rated : Good,75
2886,https://directory.goodonyou.eco/categories/shoes,Ruby & Bloom,Rated : It's a start,50
2887,https://directory.goodonyou.eco/categories/sleepwear,LA Relaxed,Rated : Good,75
2888,https://directory.goodonyou.eco/categories/sleepwear,Skin,Rated : Not good enough,25
2889,https://directory.goodonyou.eco/categories/outerwear,Where Does It Come From?,Rated : Great,100
2890,https://directory.goodonyou.eco/categories/shoes,Manolo Blahnik,Rated : Not good enough,25
2891,https://directory.goodonyou.eco/categories/shoes,ekn footwear,Rated : Good,75
2892,https://directory.goodonyou.eco/categories/activewear,Make + Model,Rated : It's a start,50
2893,https://directory.goodonyou.eco/categories/bags,Marimekko,Rated : It's a start,50
2894,https://directory.goodonyou.eco/categories/tops,Team Timbuktu,Rated : Good,75
2895,https://directory.goodonyou.eco/categories/knitwear,CHNGE,Rated : Great,100
2896,https://directory.goodonyou.eco/categories/knitwear,Wully Outerwear,Rated : Good,75
2897,https://directory.goodonyou.eco/categories/shoes,René Caovilla,Rated : Not good enough,25
2898,https://directory.goodonyou.eco/categories/tops,VATTER,Rated : Great,100
2899,https://directory.goodonyou.eco/categories/activewear,Maurices,Rated : Not Good Enough,25
2900,https://directory.goodonyou.eco/categories/dresses,Noisy may,Rated : It's a start,50
2901,https://directory.goodonyou.eco/categories/swimwear,Linea,Rated : Not good enough,25
2902,https://directory.goodonyou.eco/categories/outerwear,Vans,Rated : It's a start,50
2903,https://directory.goodonyou.eco/categories/accessories,Salt Gypsy,Rated : Good,75
2904,https://directory.goodonyou.eco/categories/shoes,Ahnu,Rated : Not Good Enough,25
2905,https://directory.goodonyou.eco/categories/activewear,Russell Athletic,Rated : It's a start,50
2906,https://directory.goodonyou.eco/categories/knitwear,la fille d'O,Rated : Good,75
2907,https://directory.goodonyou.eco/categories/outerwear,The R Collective,Rated : Great,100
2908,https://directory.goodonyou.eco/categories/denim,HappyxNature,Rated : Not good enough,25
2909,https://directory.goodonyou.eco/categories/plus-size,Le Château,Rated : We avoid,0
2910,https://directory.goodonyou.eco/categories/outerwear,Majestic,Rated : It's a start,50
2911,https://directory.goodonyou.eco/categories/plus-size,Lucky Brand Jeans,Rated : Not Good Enough,25
2912,https://directory.goodonyou.eco/categories/bags,Carmina Campus,Rated : Good,75
2913,https://directory.goodonyou.eco/categories/knitwear,Macpac,,-1
2914,https://directory.goodonyou.eco/categories/suits,Boohoo,Rated : Not good enough,25
2915,https://directory.goodonyou.eco/categories/shoes,Indosole,Rated : Good,75
2916,https://directory.goodonyou.eco/categories/activewear,BZees,,-1
2917,https://directory.goodonyou.eco/categories/plus-size,Tucker + Tate,Rated : It's a start,50
2918,https://directory.goodonyou.eco/categories/accessories,Pier One,Rated : It's a start,50
2919,https://directory.goodonyou.eco/categories/accessories,Tigerlily,Rated : It's a start,50
2920,https://directory.goodonyou.eco/categories/swimwear,Hugo Boss,Rated : Not Good Enough,25
2921,https://directory.goodonyou.eco/categories/maternity,Anna Field,Rated : It's a start,50
2922,https://directory.goodonyou.eco/categories/bottoms,Panaashe Organics,Rated : Good,75
2923,https://directory.goodonyou.eco/categories/accessories,Zen Nomad,Rated : It's a start,50
2924,https://directory.goodonyou.eco/categories/suits,Armani,Rated : Not good enough,25
2925,https://directory.goodonyou.eco/categories/bags,Roots,,-1
2926,https://directory.goodonyou.eco/categories/suits,FH Christensen,Rated : Good,75
2927,https://directory.goodonyou.eco/categories/outerwear,EllA Fashion,Rated : Good,75
2928,https://directory.goodonyou.eco/categories/activewear,Dunlop,Rated : Not Good Enough,25
2929,https://directory.goodonyou.eco/categories/denim,TEMT,Rated : Not Good Enough,25
2930,https://directory.goodonyou.eco/categories/dresses,Asos,Rated : It's a start,50
2931,https://directory.goodonyou.eco/categories/denim,Hema,Rated : Not good enough,25
2932,https://directory.goodonyou.eco/categories/knitwear,Bon Label,Rated : Great,100
2933,https://directory.goodonyou.eco/categories/plus-size,LNBF,Rated : Good,75
2934,https://directory.goodonyou.eco/categories/shoes,Le Silla,Rated : Not good enough,25
2935,https://directory.goodonyou.eco/categories/outerwear,Scotch & Soda,Rated : Not Good Enough,25
2936,https://directory.goodonyou.eco/categories/dresses,Marine Layer,Rated : It's a start,50
2937,https://directory.goodonyou.eco/categories/basics,Fruit Of The Loom,Rated : It's a start,50
2938,https://directory.goodonyou.eco/categories/shoes,Stella McCartney,Rated : Good,75
2939,https://directory.goodonyou.eco/categories/tops,Angela Roi,Rated : It's a start,50
2940,https://directory.goodonyou.eco/categories/bags,Autograph,Rated : Not good enough,25
2941,https://directory.goodonyou.eco/categories/tops,Bario Neal,Rated : Good,75
2942,https://directory.goodonyou.eco/categories/outerwear,Simon Miller,Rated : Not good enough,25
2943,https://directory.goodonyou.eco/categories/accessories,Cotopaxi,Rated : Not good enough,25
2944,https://directory.goodonyou.eco/categories/knitwear,Mott & Bow,,-1
2945,https://directory.goodonyou.eco/categories/accessories,Diamond Foundry,Rated : It's a start,50
2946,https://directory.goodonyou.eco/categories/denim,Los Angeles Apparel,Rated : Not good enough,25
2947,https://directory.goodonyou.eco/categories/basics,Threads 4 thought,Rated : Good,75
2948,https://directory.goodonyou.eco/categories/swimwear,Adidas,Rated : Good,75
2949,https://directory.goodonyou.eco/categories/shoes,Tamara Mellon,Rated : Not good enough,25
